filename,label,source,date
Js_2025101200.png,typhoon,jma_manual,20251012
Js_2025101300.png,typhoon,jma_manual,20251013
Js_2025101400.png,japan_sea_low|typhoon|migratory_high,jma_manual,20251014
Js_2025101500.png,stationary_front,jma_manual,20251015
Js_2025101600.png,stationary_front,jma_manual,20251016
Js_2025101700.png,unclassified,jma_manual,20251017
Js_2025101800.png,japan_sea_low,jma_manual,20251018
Js_2025101900.png,stationary_front,jma_manual,20251019
Js_2025102000.png,stationary_front,jma_manual,20251020
Js_2025102100.png,stationary_front,jma_manual,20251021
Js_2025102200.png,stationary_front,jma_manual,20251022
Js_2025102300.png,stationary_front,jma_manual,20251023
Js_2025102400.png,stationary_front,jma_manual,20251024
Js_2025102500.png,stationary_front,jma_manual,20251025
Js_2025102600.png,stationary_front,jma_manual,20251026
Js_2025102700.png,winter_pressure_pattern,jma_manual,20251027
Js_2025102800.png,winter_pressure_pattern,jma_manual,20251028
Js_2025102900.png,migratory_high,jma_manual,20251029
Js_2025103000.png,migratory_high,jma_manual,20251030
Js_2025103100.png,nankigan_low|front_passage,jma_manual,20251031
Js_2025110100.png,winter_pressure_pattern|nankigan_low,jma_manual,20251101
Js_2025110200.png,japan_sea_low,jma_manual,20251102
Js_2025110300.png,migratory_high,jma_manual,20251103
Js_2025110400.png,migratory_high,jma_manual,20251104
Js_2025110500.png,migratory_high,jma_manual,20251105
Js_2025110600.png,unclassified,jma_manual,20251106
Js_2025110700.png,winter_pressure_pattern,jma_manual,20251107
Js_2025110800.png,migratory_high,jma_manual,20251108
Js_2025110900.png,japan_sea_low,jma_manual,20251109
Js_2025111000.png,winter_pressure_pattern,jma_manual,20251110
Js_2025111100.png,winter_pressure_pattern,jma_manual,20251111
Js_2025111200.png,migratory_high,jma_manual,20251112
Js_2025111300.png,japan_sea_low,jma_manual,20251113
Js_2025111400.png,winter_pressure_pattern,jma_manual,20251114
Js_2025111500.png,migratory_high,jma_manual,20251115
Js_2025111600.png,japan_sea_low|migratory_high,jma_manual,20251116
Js_2025111700.png,winter_pressure_pattern,jma_manual,20251117
Js_2025111800.png,winter_pressure_pattern,jma_manual,20251118
Js_2025111900.png,winter_pressure_pattern,jma_manual,20251119
Js_2025112000.png,winter_pressure_pattern,jma_manual,20251120
Js_2025112100.png,front_passage,jma_manual,20251121
Js_2025112200.png,winter_pressure_pattern,jma_manual,20251122
Js_2025112300.png,migratory_high,jma_manual,20251123
Js_2025112400.png,migratory_high,jma_manual,20251124
Js_2025112500.png,futatsudama_low,jma_manual,20251125
Js_2025112600.png,migratory_high,jma_manual,20251126
Js_2025112700.png,japan_sea_low|migratory_high|front_passage,jma_manual,20251127
Js_2025112800.png,futatsudama_low,jma_manual,20251128
Js_2025112900.png,migratory_high,jma_manual,20251129
Js_2025113000.png,japan_sea_low|migratory_high,jma_manual,20251130
Js_2025120100.png,japan_sea_low,jma_manual,20251201
Js_2025120200.png,japan_sea_low|futatsudama_low,jma_manual,20251202
Js_2025120300.png,nankigan_low,jma_manual,20251203
Js_2025120400.png,winter_pressure_pattern,jma_manual,20251204
Js_2025120500.png,winter_pressure_pattern,jma_manual,20251205
Js_2025120600.png,migratory_high,jma_manual,20251206
Js_2025120700.png,migratory_high,jma_manual,20251207
Js_2025120800.png,japan_sea_low|front_passage,jma_manual,20251208
Js_2025120900.png,winter_pressure_pattern,jma_manual,20251209
Js_2025121000.png,migratory_high,jma_manual,20251210
Js_2025121100.png,japan_sea_low|migratory_high,jma_manual,20251211
Js_2025121200.png,winter_pressure_pattern,jma_manual,20251212
Js_2025121300.png,migratory_high,jma_manual,20251213
Js_2025121400.png,futatsudama_low,jma_manual,20251214
Js_2025121500.png,winter_pressure_pattern,jma_manual,20251215
Js_2025121600.png,winter_pressure_pattern,jma_manual,20251216
Js_2025121700.png,winter_pressure_pattern,jma_manual,20251217
Js_2025121800.png,winter_pressure_pattern,jma_manual,20251218
Js_2025121900.png,migratory_high,jma_manual,20251219
Js_2025122000.png,japan_sea_low|stationary_front,jma_manual,20251220
Js_2025122100.png,front_passage,jma_manual,20251221
Js_2025122200.png,migratory_high,jma_manual,20251222
Js_2025122300.png,migratory_high,jma_manual,20251223
Js_2025122400.png,japan_sea_low,jma_manual,20251224
Js_2025122500.png,nankigan_low,jma_manual,20251225
Js_2025122600.png,winter_pressure_pattern,jma_manual,20251226
Js_2025122700.png,migratory_high,jma_manual,20251227
Js_2025122800.png,migratory_high,jma_manual,20251228
Js_2025122900.png,migratory_high,jma_manual,20251229
Js_2025123000.png,unclassified,jma_manual,20251230
Js_2025123100.png,winter_pressure_pattern,jma_manual,20251231
Js_2026010100.png,winter_pressure_pattern,jma_manual,20260101
Js_2026010200.png,winter_pressure_pattern,jma_manual,20260102
Js_2026010300.png,winter_pressure_pattern,jma_manual,20260103
Js_2026010400.png,winter_pressure_pattern,jma_manual,20260104
Js_2026010500.png,winter_pressure_pattern,jma_manual,20260105
Js_2026010600.png,winter_pressure_pattern,jma_manual,20260106
Js_2026010700.png,japan_sea_low|futatsudama_low,jma_manual,20260107
Js_2026010800.png,front_passage,jma_manual,20260108
Js_2026010900.png,winter_pressure_pattern,jma_manual,20260109
Js_2026011000.png,japan_sea_low,jma_manual,20260110
Js_2026011100.png,winter_pressure_pattern,jma_manual,20260111
Js_2026011200.png,winter_pressure_pattern,jma_manual,20260112
Js_2026011300.png,japan_sea_low,jma_manual,20260113
Js_2026011400.png,winter_pressure_pattern,jma_manual,20260114
Js_2026011500.png,winter_pressure_pattern|japan_sea_low,jma_manual,20260115
Js_2026011600.png,winter_pressure_pattern,jma_manual,20260116
Js_2026011700.png,japan_sea_low,jma_manual,20260117
Js_2026011800.png,japan_sea_low,jma_manual,20260118
Js_2026011900.png,japan_sea_low,jma_manual,20260119
Js_2026012000.png,winter_pressure_pattern|japan_sea_low,jma_manual,20260120
Js_2026012100.png,winter_pressure_pattern,jma_manual,20260121
Js_2026012200.png,winter_pressure_pattern,jma_manual,20260122
Js_2026012300.png,winter_pressure_pattern,jma_manual,20260123
Js_2026012400.png,winter_pressure_pattern,jma_manual,20260124
Js_2026012500.png,winter_pressure_pattern,jma_manual,20260125
Js_2026012600.png,winter_pressure_pattern,jma_manual,20260126
Js_2026012700.png,japan_sea_low|futatsudama_low,jma_manual,20260127
Js_2026012800.png,japan_sea_low|futatsudama_low,jma_manual,20260128
Js_2026012900.png,japan_sea_low,jma_manual,20260129
Js_2026013000.png,japan_sea_low,jma_manual,20260130
Js_2026013100.png,winter_pressure_pattern,jma_manual,20260131
Js_2026020100.png,winter_pressure_pattern,jma_manual,20260201
Js_2026020200.png,unclassified,jma_manual,20260202
Js_2026020300.png,migratory_high,jma_manual,20260203
Js_2026020400.png,migratory_high,jma_manual,20260204
Js_2026020500.png,stationary_front,jma_manual,20260205
Js_2026020600.png,front_passage,jma_manual,20260206
Js_2026020700.png,winter_pressure_pattern,jma_manual,20260207
Js_2026020800.png,japan_sea_low,jma_manual,20260208
Js_2026020900.png,winter_pressure_pattern,jma_manual,20260209
Js_2026021000.png,migratory_high,jma_manual,20260210
Js_2026021100.png,winter_pressure_pattern|nankigan_low,jma_manual,20260211
Js_2026021200.png,winter_pressure_pattern,jma_manual,20260212
Js_2026021300.png,migratory_high,jma_manual,20260213
Js_2026021400.png,migratory_high,jma_manual,20260214
Js_2026021500.png,japan_sea_low,jma_manual,20260215
Js_2026021600.png,winter_pressure_pattern,jma_manual,20260216
Js_2026021700.png,migratory_high,jma_manual,20260217
Js_2026021800.png,japan_sea_low,jma_manual,20260218
Js_2026021900.png,winter_pressure_pattern,jma_manual,20260219
Js_2026022000.png,migratory_high,jma_manual,20260220
Js_2026022100.png,migratory_high,jma_manual,20260221
Js_2026022200.png,japan_sea_low,jma_manual,20260222
Js_2026022300.png,front_passage,jma_manual,20260223
Js_2026022400.png,stationary_front,jma_manual,20260224
Js_2026022500.png,nankigan_low,jma_manual,20260225
Js_2026022600.png,nankigan_low,jma_manual,20260226
Js_2026022700.png,nankigan_low,jma_manual,20260227
Js_2026022800.png,nankigan_low,jma_manual,20260228
Js_2026030100.png,winter_pressure_pattern,jma_manual,20260301
Js_2026030200.png,winter_pressure_pattern,jma_manual,20260302
Js_2026030300.png,nankigan_low,jma_manual,20260303
Js_2026030400.png,nankigan_low|futatsudama_low,jma_manual,20260304
Js_2026030500.png,nankigan_low,jma_manual,20260305
Js_2026030600.png,japan_sea_low,jma_manual,20260306
Js_2026030700.png,futatsudama_low,jma_manual,20260307
Js_2026030800.png,winter_pressure_pattern,jma_manual,20260308
Js_2026030900.png,winter_pressure_pattern,jma_manual,20260309
Js_2026031000.png,nankigan_low,jma_manual,20260310
Js_2026031100.png,migratory_high,jma_manual,20260311
Js_2026031200.png,winter_pressure_pattern,jma_manual,20260312
Js_2026031300.png,migratory_high,jma_manual,20260313
Js_2026031400.png,migratory_high,jma_manual,20260314
Js_2026031500.png,unclassified,jma_manual,20260315
Js_2026031600.png,migratory_high,jma_manual,20260316
Js_2026031700.png,migratory_high,jma_manual,20260317
Js_2026031800.png,nankigan_low|migratory_high,jma_manual,20260318
Js_2026031900.png,nankigan_low|futatsudama_low,jma_manual,20260319
Js_2026032000.png,japan_sea_low|futatsudama_low,jma_manual,20260320
Js_2026032100.png,migratory_high,jma_manual,20260321
Js_2026032200.png,migratory_high,jma_manual,20260322
Js_2026032300.png,nankigan_low,jma_manual,20260323
Js_2026032400.png,migratory_high,jma_manual,20260324
Js_2026032500.png,nankigan_low|migratory_high,jma_manual,20260325
Js_2026032600.png,nankigan_low|migratory_high,jma_manual,20260326
Js_2026032700.png,migratory_high,jma_manual,20260327
Js_2026032800.png,unclassified,jma_manual,20260328
Js_2026032900.png,migratory_high,jma_manual,20260329
Js_2026033000.png,migratory_high,jma_manual,20260330
Js_2026033100.png,japan_sea_low,jma_manual,20260331
Js_2026040100.png,migratory_high,jma_manual,20260401
Js_2026040112.png,nankigan_low|migratory_high,jma_manual,20260401
Js_2026040200.png,nankigan_low,jma_manual,20260402
Js_2026040212.png,winter_pressure_pattern,jma_manual,20260402
Js_2026040300.png,migratory_high,jma_manual,20260403
Js_2026040312.png,migratory_high,jma_manual,20260403
Js_2026040400.png,japan_sea_low,jma_manual,20260404
Js_2026040500.png,front_passage,jma_manual,20260405
Js_2026040600.png,japan_sea_low|okhotsk_high,jma_manual,20260406
Js_2026040700.png,futatsudama_low,jma_manual,20260407
Js_2026040800.png,migratory_high,jma_manual,20260408
Js_2026040900.png,migratory_high,jma_manual,20260409
Js_2026041000.png,japan_sea_low|okhotsk_high,jma_manual,20260410
Js_2026041100.png,winter_pressure_pattern|japan_sea_low,jma_manual,20260411
Js_2026041200.png,migratory_high,jma_manual,20260412
Js_2026041300.png,stationary_front,jma_manual,20260413
Js_2026041400.png,stationary_front,jma_manual,20260414
Js_2026041500.png,nankigan_low,jma_manual,20260415
Js_2026041600.png,nankigan_low|migratory_high|okhotsk_high,jma_manual,20260416
Js_2026041700.png,migratory_high,jma_manual,20260417
Js_2026041800.png,unclassified,jma_manual,20260418
Js_2026041900.png,migratory_high,jma_manual,20260419
Js_2026042000.png,japan_sea_low|okhotsk_high,jma_manual,20260420
Js_2026042100.png,front_passage,jma_manual,20260421
Js_2026042200.png,pacific_high,jma_manual,20260422
Js_2026042300.png,nankigan_low,jma_manual,20260423
Js_2026042400.png,nankigan_low,jma_manual,20260424
Js_2026042500.png,migratory_high,jma_manual,20260425
Js_2026042600.png,migratory_high,jma_manual,20260426
Js_2026042700.png,nankigan_low,jma_manual,20260427
Js_2026042800.png,unclassified,jma_manual,20260428
Js_2026042900.png,front_passage,jma_manual,20260429
Js_2026043000.png,migratory_high,jma_manual,20260430
Js_2025030112.png,stationary_front,jma_manual,20250301
Js_2025030212.png,stationary_front,jma_manual,20250302
Js_2025030312.png,stationary_front,jma_manual,20250303
Js_2025030412.png,nankigan_low,jma_manual,20250304
Js_2025030512.png,nankigan_low,jma_manual,20250305
Js_2025030612.png,migratory_high,jma_manual,20250306
Js_2025030712.png,migratory_high,jma_manual,20250307
Js_2025030812.png,migratory_high,jma_manual,20250308
Js_2025030912.png,migratory_high,jma_manual,20250309
Js_2025031012.png,migratory_high,jma_manual,20250310
Js_2025031112.png,migratory_high,jma_manual,20250311
Js_2025031212.png,stationary_front,jma_manual,20250312
Js_2025031312.png,stationary_front,jma_manual,20250313
Js_2025031412.png,migratory_high,jma_manual,20250314
Js_2025031512.png,migratory_high,jma_manual,20250315
Js_2025031612.png,nankigan_low|futatsudama_low,jma_manual,20250316
Js_2025031712.png,unclassified,jma_manual,20250317
Js_2025031812.png,futatsudama_low,jma_manual,20250318
Js_2025031912.png,migratory_high,jma_manual,20250319
Js_2025032012.png,pacific_high,jma_manual,20250320
Js_2025032112.png,pacific_high,jma_manual,20250321
Js_2025032212.png,front_passage,jma_manual,20250322
Js_2025032312.png,migratory_high,jma_manual,20250323
Js_2025032412.png,front_passage,jma_manual,20250324
Js_2025032512.png,japan_sea_low,jma_manual,20250325
Js_2025032612.png,migratory_high,jma_manual,20250326
Js_2025032712.png,japan_sea_low,jma_manual,20250327
Js_2025032812.png,unclassified,jma_manual,20250328
Js_2025032912.png,migratory_high,jma_manual,20250329
Js_2025033012.png,migratory_high,jma_manual,20250330
Js_2025033112.png,migratory_high,jma_manual,20250331
Js_2025040112.png,migratory_high|okhotsk_high,jma_manual,20250401
Js_2025040212.png,unclassified,jma_manual,20250402
Js_2025040312.png,migratory_high,jma_manual,20250403
Js_2025040412.png,migratory_high,jma_manual,20250404
Js_2025040512.png,migratory_high,jma_manual,20250405
Js_2025040612.png,japan_sea_low,jma_manual,20250406
Js_2025040712.png,migratory_high,jma_manual,20250407
Js_2025040812.png,futatsudama_low,jma_manual,20250408
Js_2025040912.png,pacific_high,jma_manual,20250409
Js_2025041012.png,pacific_high,jma_manual,20250410
Js_2025041112.png,migratory_high,jma_manual,20250411
Js_2025041212.png,nankigan_low|okhotsk_high,jma_manual,20250412
Js_2025041312.png,nankigan_low|okhotsk_high,jma_manual,20250413
Js_2025041412.png,japan_sea_low,jma_manual,20250414
Js_2025041512.png,pacific_high,jma_manual,20250415
Js_2025041612.png,pacific_high,jma_manual,20250416
Js_2025041712.png,pacific_high,jma_manual,20250417
Js_2025041812.png,japan_sea_low,jma_manual,20250418
Js_2025041912.png,japan_sea_low,jma_manual,20250419
Js_2025042012.png,front_passage,jma_manual,20250420
Js_2025042112.png,migratory_high|okhotsk_high,jma_manual,20250421
Js_2025042212.png,japan_sea_low|stationary_front,jma_manual,20250422
Js_2025042312.png,nankigan_low,jma_manual,20250423
Js_2025042412.png,japan_sea_low|okhotsk_high,jma_manual,20250424
Js_2025042512.png,pacific_high,jma_manual,20250425
Js_2025042612.png,pacific_high,jma_manual,20250426
Js_2025042712.png,pacific_high,jma_manual,20250427
Js_2025042812.png,nankigan_low|okhotsk_high,jma_manual,20250428
Js_2025042912.png,migratory_high,jma_manual,20250429
Js_2025043012.png,migratory_high,jma_manual,20250430
Js_2025070112.png,pacific_high|okhotsk_high,jma_manual,20250701
Js_2025070212.png,pacific_high,jma_manual,20250702
Js_2025070312.png,typhoon|pacific_high,jma_manual,20250703
Js_2025070412.png,typhoon|pacific_high,jma_manual,20250704
Js_2025070512.png,typhoon|pacific_high,jma_manual,20250705
Js_2025070612.png,typhoon,jma_manual,20250706
Js_2025070712.png,typhoon|migratory_high,jma_manual,20250707
Js_2025070812.png,stationary_front,jma_manual,20250708
Js_2025070912.png,stationary_front|okhotsk_high,jma_manual,20250709
Js_2025071012.png,stationary_front|okhotsk_high,jma_manual,20250710
Js_2025071112.png,stationary_front|okhotsk_high,jma_manual,20250711
Js_2025071212.png,migratory_high,jma_manual,20250712
Js_2025071312.png,japan_sea_low|typhoon,jma_manual,20250713
Js_2025071412.png,japan_sea_low|typhoon|stationary_front,jma_manual,20250714
Js_2025071512.png,japan_sea_low|pacific_high|stationary_front,jma_manual,20250715
Js_2025071612.png,pacific_high,jma_manual,20250716
Js_2025071712.png,pacific_high|stationary_front,jma_manual,20250717
Js_2025071812.png,pacific_high|stationary_front,jma_manual,20250718
Js_2025071912.png,pacific_high|stationary_front,jma_manual,20250719
Js_2025072012.png,pacific_high,jma_manual,20250720
Js_2025072112.png,pacific_high,jma_manual,20250721
Js_2025072212.png,migratory_high|pacific_high,jma_manual,20250722
Js_2025072312.png,typhoon|migratory_high|pacific_high,jma_manual,20250723
Js_2025072412.png,typhoon|migratory_high|pacific_high,jma_manual,20250724
Js_2025072512.png,typhoon|migratory_high|pacific_high,jma_manual,20250725
Js_2025072612.png,migratory_high|pacific_high,jma_manual,20250726
Js_2025072712.png,typhoon,jma_manual,20250727
Js_2025072812.png,japan_sea_low|typhoon,jma_manual,20250728
Js_2025072912.png,typhoon,jma_manual,20250729
Js_2025073012.png,typhoon,jma_manual,20250730
Js_2025073112.png,typhoon,jma_manual,20250731
Js_2025080112.png,typhoon,jma_manual,20250801
Js_2025080212.png,typhoon,jma_manual,20250802
Js_2025080312.png,typhoon|okhotsk_high,jma_manual,20250803
Js_2025080412.png,japan_sea_low|front_passage,jma_manual,20250804
Js_2025080512.png,pacific_high|stationary_front,jma_manual,20250805
Js_2025080612.png,japan_sea_low|pacific_high|front_passage,jma_manual,20250806
Js_2025080712.png,front_passage|stationary_front,jma_manual,20250807
Js_2025080812.png,stationary_front,jma_manual,20250808
Js_2025080912.png,stationary_front,jma_manual,20250809
Js_2025081012.png,stationary_front,jma_manual,20250810
Js_2025081112.png,stationary_front,jma_manual,20250811
Js_2025081212.png,migratory_high|stationary_front|okhotsk_high,jma_manual,20250812
